Date,Account Type,Account Name,Category,Revenue Amount,Expense Amount,COGS,Gross Profit,Operating Expenses,Operating Profit (EBIT),Net Profit,Current Assets,Non-Current Assets,Current Liabilities,Non-Current Liabilities,Equity,Cash Inflows,Cash Outflows,Net Cash Flow,Cash Flow Category,Department,Region,Project,Currency,Budget Amount,Actual Amount
2023-05-31,Revenue,Product Sales,Operating,664559.7,0.0,370103.22,294456.48,0.0,294456.48,294456.48,0.0,0.0,0.0,0.0,0.0,595636.07,0.0,595636.07,Operating,Sales,Europe,Market Expansion Europe,EUR,608089.04,664559.7
2023-05-31,Revenue,Licensing Revenue,Non-Operating,696492.53,0.0,337142.67,359349.86,0.0,359349.86,359349.86,0.0,0.0,0.0,0.0,0.0,651210.65,0.0,651210.65,Operating,Operations,Asia-Pacific,AI Sales Copilot,JPY,782396.45,696492.53
2023-05-31,Revenue,Subscription Revenue,Operating,635000.56,0.0,319588.64,315411.92,0.0,315411.92,315411.92,0.0,0.0,0.0,0.0,0.0,593679.71,0.0,593679.71,Operating,Sales,North America,Cybersecurity Hardening,USD,642207.92,635000.56
2023-05-31,Revenue,Service Revenue,Operating,585724.52,0.0,250127.41,335597.1,0.0,335597.1,335597.1,0.0,0.0,0.0,0.0,0.0,555795.67,0.0,555795.67,Operating,Sales,Asia-Pacific,Cloud Migration,JPY,702277.06,585724.52
2023-05-31,Revenue,Subscription Revenue,Operating,402112.01,0.0,185551.1,216560.91,0.0,216560.91,216560.91,0.0,0.0,0.0,0.0,0.0,372146.87,0.0,372146.87,Operating,Operations,Africa,Working Capital Optimization,GBP,344722.65,402112.01
2023-05-31,Revenue,Maintenance Revenue,Operating,563901.46,0.0,268875.36,295026.1,0.0,295026.1,295026.1,0.0,0.0,0.0,0.0,0.0,495952.7,0.0,495952.7,Operating,Sales,North America,Customer 360 Initiative,USD,665112.15,563901.46
2023-05-31,Revenue,Maintenance Revenue,Operating,549290.59,0.0,232909.18,316381.41,0.0,316381.41,316381.41,0.0,0.0,0.0,0.0,0.0,476503.1,0.0,476503.1,Operating,Operations,North America,New Pricing Model 2.0,USD,464758.78,549290.59
2023-05-31,Revenue,Product Sales,Operating,465343.32,0.0,256379.46,208963.86,0.0,208963.86,208963.86,0.0,0.0,0.0,0.0,0.0,392798.45,0.0,392798.45,Operating,Operations,Europe,ERP Implementation,EUR,512139.42,465343.32
2023-05-31,Revenue,Licensing Revenue,Non-Operating,725269.78,0.0,354544.49,370725.29,0.0,370725.29,370725.29,0.0,0.0,0.0,0.0,0.0,656602.07,0.0,656602.07,Operating,Sales,Europe,ERP Implementation,EUR,687408.17,725269.78
2023-05-31,Revenue,Licensing Revenue,Non-Operating,692535.5,0.0,307641.31,384894.19,0.0,384894.19,384894.19,0.0,0.0,0.0,0.0,0.0,616768.75,0.0,616768.75,Operating,Sales,North America,Customer 360 Initiative,USD,861714.61,692535.5
2023-05-31,Revenue,Service Revenue,Operating,296119.34,0.0,153073.22,143046.12,0.0,143046.12,143046.12,0.0,0.0,0.0,0.0,0.0,257214.67,0.0,257214.67,Operating,Marketing,Africa,Automation Wave 2022,GBP,301461.57,296119.34
2023-05-31,Revenue,Service Revenue,Operating,535061.57,0.0,248472.96,286588.61,0.0,286588.61,286588.61,0.0,0.0,0.0,0.0,0.0,507190.49,0.0,507190.49,Operating,Sales,Europe,Working Capital Optimization,EUR,528165.76,535061.57
2023-05-31,Revenue,Maintenance Revenue,Operating,471537.33,0.0,261924.49,209612.84,0.0,209612.84,209612.84,0.0,0.0,0.0,0.0,0.0,403202.62,0.0,403202.62,Operating,Sales,Europe,Market Expansion Europe,EUR,398471.46,471537.33
2023-05-31,Revenue,Subscription Revenue,Operating,686964.13,0.0,389420.93,297543.2,0.0,297543.2,297543.2,0.0,0.0,0.0,0.0,0.0,599031.86,0.0,599031.86,Operating,Sales,North America,Product Launch Q3,USD,802945.69,686964.13
2023-05-31,Revenue,Maintenance Revenue,Operating,475033.01,0.0,236489.24,238543.77,0.0,238543.77,238543.77,0.0,0.0,0.0,0.0,0.0,450670.01,0.0,450670.01,Operating,Sales,Europe,ERP Implementation,EUR,427647.88,475033.01
2023-05-31,Revenue,Subscription Revenue,Operating,494678.18,0.0,277365.38,217312.8,0.0,217312.8,217312.8,0.0,0.0,0.0,0.0,0.0,453862.01,0.0,453862.01,Operating,Marketing,Europe,ERP Implementation,EUR,558678.73,494678.18
2023-05-31,Revenue,Subscription Revenue,Operating,770545.84,0.0,389800.74,380745.1,0.0,380745.1,380745.1,0.0,0.0,0.0,0.0,0.0,669895.94,0.0,669895.94,Operating,Sales,North America,Customer 360 Initiative,USD,781743.37,770545.84
2023-05-31,Revenue,Product Sales,Operating,544143.63,0.0,249895.41,294248.22,0.0,294248.22,294248.22,0.0,0.0,0.0,0.0,0.0,493398.77,0.0,493398.77,Operating,Sales,North America,Cybersecurity Hardening,USD,482109.85,544143.63
2023-05-31,Revenue,Subscription Revenue,Operating,456301.71,0.0,236932.35,219369.36,0.0,219369.36,219369.36,0.0,0.0,0.0,0.0,0.0,401592.33,0.0,401592.33,Operating,Marketing,Middle East,ERP Implementation,USD,550206.58,456301.71
2023-05-31,Revenue,Licensing Revenue,Non-Operating,691918.39,0.0,303402.35,388516.04,0.0,388516.04,388516.04,0.0,0.0,0.0,0.0,0.0,567409.05,0.0,567409.05,Operating,Sales,North America,Customer 360 Initiative,USD,684275.93,691918.39
2023-05-31,Revenue,Subscription Revenue,Operating,561780.71,0.0,306099.55,255681.16,0.0,255681.16,255681.16,0.0,0.0,0.0,0.0,0.0,465456.34,0.0,465456.34,Operating,Marketing,Asia-Pacific,Data Platform Modernization,JPY,469200.39,561780.71
2023-05-31,Revenue,Service Revenue,Operating,632413.21,0.0,298016.06,334397.15,0.0,334397.15,334397.15,0.0,0.0,0.0,0.0,0.0,525869.57,0.0,525869.57,Operating,Marketing,Asia-Pacific,Data Platform Modernization,JPY,703508.77,632413.21
2023-05-31,Expense,IT Software Subscriptions,Operating,0.0,43583.25,0.0,0.0,43583.25,-43583.25,-43583.25,0.0,0.0,0.0,0.0,0.0,0.0,43583.25,-43583.25,Operating,IT,North America,New Pricing Model 2.0,USD,37077.4,43583.25
2023-05-31,Expense,Rent Expense,Operating,0.0,64612.81,0.0,0.0,64612.81,-64612.81,-64612.81,0.0,0.0,0.0,0.0,0.0,0.0,64612.81,-64612.81,Operating,Operations,Europe,Working Capital Optimization,EUR,62071.84,64612.81
2023-05-31,Expense,Rent Expense,Operating,0.0,3125.64,0.0,0.0,3125.64,-3125.64,-3125.64,0.0,0.0,0.0,0.0,0.0,0.0,3125.64,-3125.64,Operating,Operations,Asia-Pacific,Data Platform Modernization,JPY,3821.45,3125.64
2023-05-31,Expense,Professional Services,Operating,0.0,12650.92,0.0,0.0,12650.92,-12650.92,-12650.92,0.0,0.0,0.0,0.0,0.0,0.0,12650.92,-12650.92,Operating,Finance,North America,Customer 360 Initiative,USD,13503.63,12650.92
2023-05-31,Expense,Marketing & Advertising,Operating,0.0,139966.81,0.0,0.0,139966.81,-139966.81,-139966.81,0.0,0.0,0.0,0.0,0.0,0.0,139966.81,-139966.81,Operating,Marketing,North America,New Pricing Model 2.0,USD,146121.77,139966.81
2023-05-31,Expense,Salaries & Wages,Operating,0.0,28881.66,0.0,0.0,28881.66,-28881.66,-28881.66,0.0,0.0,0.0,0.0,0.0,0.0,28881.66,-28881.66,Operating,HR,North America,Cybersecurity Hardening,USD,35445.14,28881.66
2023-05-31,Expense,Salaries & Wages,Operating,0.0,26165.55,0.0,0.0,26165.55,-26165.55,-26165.55,0.0,0.0,0.0,0.0,0.0,0.0,26165.55,-26165.55,Operating,HR,North America,Product Launch Q3,USD,27725.49,26165.55
2023-05-31,Expense,Marketing & Advertising,Operating,0.0,83636.03,0.0,0.0,83636.03,-83636.03,-83636.03,0.0,0.0,0.0,0.0,0.0,0.0,83636.03,-83636.03,Operating,Marketing,Asia-Pacific,Cloud Migration,JPY,83972.98,83636.03
2023-05-31,Expense,Utilities Expense,Operating,0.0,51693.65,0.0,0.0,51693.65,-51693.65,-51693.65,0.0,0.0,0.0,0.0,0.0,0.0,51693.65,-51693.65,Operating,Operations,Asia-Pacific,APAC Growth 2023,JPY,48911.74,51693.65
2023-05-31,Expense,Professional Services,Operating,0.0,21552.3,0.0,0.0,21552.3,-21552.3,-21552.3,0.0,0.0,0.0,0.0,0.0,0.0,21552.3,-21552.3,Operating,Finance,Africa,Working Capital Optimization,GBP,25307.75,21552.3
2023-05-31,Expense,Professional Services,Operating,0.0,37917.2,0.0,0.0,37917.2,-37917.2,-37917.2,0.0,0.0,0.0,0.0,0.0,0.0,37917.2,-37917.2,Operating,Finance,Middle East,Middle East Distributor Program,USD,34683.7,37917.2
2023-05-31,Expense,Utilities Expense,Operating,0.0,126896.88,0.0,0.0,126896.88,-126896.88,-126896.88,0.0,0.0,0.0,0.0,0.0,0.0,126896.88,-126896.88,Operating,Operations,Europe,Working Capital Optimization,EUR,147247.66,126896.88
2023-05-31,Expense,Utilities Expense,Operating,0.0,20026.65,0.0,0.0,20026.65,-20026.65,-20026.65,0.0,0.0,0.0,0.0,0.0,0.0,20026.65,-20026.65,Operating,Operations,North America,Customer 360 Initiative,USD,20989.46,20026.65
2023-05-31,Expense,Travel Expense,Operating,0.0,29558.13,0.0,0.0,29558.13,-29558.13,-29558.13,0.0,0.0,0.0,0.0,0.0,0.0,29558.13,-29558.13,Operating,Sales,North America,Product Launch Q3,USD,30755.85,29558.13
2023-05-31,Expense,Rent Expense,Operating,0.0,229067.34,0.0,0.0,229067.34,-229067.34,-229067.34,0.0,0.0,0.0,0.0,0.0,0.0,229067.34,-229067.34,Operating,Operations,North America,New Pricing Model 2.0,USD,218020.7,229067.34
2023-05-31,Expense,Rent Expense,Operating,0.0,48949.37,0.0,0.0,48949.37,-48949.37,-48949.37,0.0,0.0,0.0,0.0,0.0,0.0,48949.37,-48949.37,Operating,Operations,Europe,Debt Refinancing 2024,EUR,59640.69,48949.37
2023-05-31,Expense,Marketing & Advertising,Operating,0.0,33798.7,0.0,0.0,33798.7,-33798.7,-33798.7,0.0,0.0,0.0,0.0,0.0,0.0,33798.7,-33798.7,Operating,Marketing,Asia-Pacific,Cloud Migration,JPY,36866.71,33798.7
2023-05-31,Expense,Marketing & Advertising,Operating,0.0,19943.46,0.0,0.0,19943.46,-19943.46,-19943.46,0.0,0.0,0.0,0.0,0.0,0.0,19943.46,-19943.46,Operating,Marketing,Asia-Pacific,APAC Growth 2023,JPY,21951.42,19943.46
2023-05-31,Expense,Salaries & Wages,Operating,0.0,10660.03,0.0,0.0,10660.03,-10660.03,-10660.03,0.0,0.0,0.0,0.0,0.0,0.0,10660.03,-10660.03,Operating,HR,North America,New Pricing Model 2.0,USD,12769.28,10660.03
2023-05-31,Expense,Rent Expense,Operating,0.0,42564.48,0.0,0.0,42564.48,-42564.48,-42564.48,0.0,0.0,0.0,0.0,0.0,0.0,42564.48,-42564.48,Operating,Operations,North America,Customer 360 Initiative,USD,52557.18,42564.48
2023-05-31,Expense,Salaries & Wages,Operating,0.0,127955.31,0.0,0.0,127955.31,-127955.31,-127955.31,0.0,0.0,0.0,0.0,0.0,0.0,127955.31,-127955.31,Operating,HR,Europe,Debt Refinancing 2024,EUR,123089.97,127955.31
2023-05-31,Expense,Utilities Expense,Operating,0.0,109173.88,0.0,0.0,109173.88,-109173.88,-109173.88,0.0,0.0,0.0,0.0,0.0,0.0,109173.88,-109173.88,Operating,Operations,Middle East,ERP Implementation,USD,98723.89,109173.88
2023-05-31,Expense,Utilities Expense,Operating,0.0,38980.93,0.0,0.0,38980.93,-38980.93,-38980.93,0.0,0.0,0.0,0.0,0.0,0.0,38980.93,-38980.93,Operating,Operations,North America,Cybersecurity Hardening,USD,39770.98,38980.93
2023-05-31,Expense,IT Software Subscriptions,Operating,0.0,32693.3,0.0,0.0,32693.3,-32693.3,-32693.3,0.0,0.0,0.0,0.0,0.0,0.0,32693.3,-32693.3,Operating,IT,Africa,Working Capital Optimization,GBP,40035.01,32693.3
2023-05-31,Expense,IT Software Subscriptions,Operating,0.0,6739.88,0.0,0.0,6739.88,-6739.88,-6739.88,0.0,0.0,0.0,0.0,0.0,0.0,6739.88,-6739.88,Operating,IT,Europe,Working Capital Optimization,EUR,6641.54,6739.88
2023-05-31,Expense,Travel Expense,Operating,0.0,34743.24,0.0,0.0,34743.24,-34743.24,-34743.24,0.0,0.0,0.0,0.0,0.0,0.0,34743.24,-34743.24,Operating,Sales,Asia-Pacific,AI Sales Copilot,JPY,37417.97,34743.24
2023-05-31,Expense,Marketing & Advertising,Operating,0.0,18758.77,0.0,0.0,18758.77,-18758.77,-18758.77,0.0,0.0,0.0,0.0,0.0,0.0,18758.77,-18758.77,Operating,Marketing,Middle East,Digital Self-Service Portal,USD,17233.97,18758.77
2023-05-31,Expense,Insurance Expense,Operating,0.0,30893.16,0.0,0.0,30893.16,-30893.16,-30893.16,0.0,0.0,0.0,0.0,0.0,0.0,30893.16,-30893.16,Operating,Finance,North America,Product Launch Q3,USD,30045.41,30893.16
2023-05-31,Expense,IT Software Subscriptions,Operating,0.0,20762.49,0.0,0.0,20762.49,-20762.49,-20762.49,0.0,0.0,0.0,0.0,0.0,0.0,20762.49,-20762.49,Operating,IT,Middle East,Middle East Distributor Program,USD,25145.86,20762.49
2023-05-31,Expense,Rent Expense,Operating,0.0,2264.25,0.0,0.0,2264.25,-2264.25,-2264.25,0.0,0.0,0.0,0.0,0.0,0.0,2264.25,-2264.25,Operating,Operations,Europe,Market Expansion Europe,EUR,2256.34,2264.25
2023-05-31,Expense,R&D Expense,Operating,0.0,104738.07,0.0,0.0,104738.07,-104738.07,-104738.07,0.0,0.0,0.0,0.0,0.0,0.0,104738.07,-104738.07,Operating,IT,North America,Cybersecurity Hardening,USD,128836.3,104738.07
2023-05-31,Expense,IT Software Subscriptions,Operating,0.0,56699.85,0.0,0.0,56699.85,-56699.85,-56699.85,0.0,0.0,0.0,0.0,0.0,0.0,56699.85,-56699.85,Operating,IT,Asia-Pacific,Cloud Migration,JPY,62853.73,56699.85
2023-05-31,Expense,Professional Services,Operating,0.0,144436.91,0.0,0.0,144436.91,-144436.91,-144436.91,0.0,0.0,0.0,0.0,0.0,0.0,144436.91,-144436.91,Operating,Finance,Europe,Market Expansion Europe,EUR,131969.92,144436.91
2023-05-31,Expense,IT Software Subscriptions,Operating,0.0,95016.53,0.0,0.0,95016.53,-95016.53,-95016.53,0.0,0.0,0.0,0.0,0.0,0.0,95016.53,-95016.53,Operating,IT,Asia-Pacific,Data Platform Modernization,JPY,100822.11,95016.53
2023-05-31,Expense,IT Software Subscriptions,Operating,0.0,25772.78,0.0,0.0,25772.78,-25772.78,-25772.78,0.0,0.0,0.0,0.0,0.0,0.0,25772.78,-25772.78,Operating,IT,Asia-Pacific,AI Sales Copilot,JPY,24802.45,25772.78
2023-05-31,Expense,IT Software Subscriptions,Operating,0.0,32349.36,0.0,0.0,32349.36,-32349.36,-32349.36,0.0,0.0,0.0,0.0,0.0,0.0,32349.36,-32349.36,Operating,IT,Africa,Automation Wave 2022,GBP,31342.49,32349.36
2023-05-31,Expense,Travel Expense,Operating,0.0,47588.45,0.0,0.0,47588.45,-47588.45,-47588.45,0.0,0.0,0.0,0.0,0.0,0.0,47588.45,-47588.45,Operating,Sales,North America,Cybersecurity Hardening,USD,55786.9,47588.45
2023-05-31,Expense,Salaries & Wages,Operating,0.0,262315.66,0.0,0.0,262315.66,-262315.66,-262315.66,0.0,0.0,0.0,0.0,0.0,0.0,262315.66,-262315.66,Operating,HR,Europe,ERP Implementation,EUR,244370.03,262315.66
2023-05-31,Expense,Travel Expense,Operating,0.0,83221.59,0.0,0.0,83221.59,-83221.59,-83221.59,0.0,0.0,0.0,0.0,0.0,0.0,83221.59,-83221.59,Operating,Sales,North America,Product Launch Q3,USD,95982.6,83221.59
2023-05-31,Expense,Insurance Expense,Operating,0.0,14860.6,0.0,0.0,14860.6,-14860.6,-14860.6,0.0,0.0,0.0,0.0,0.0,0.0,14860.6,-14860.6,Operating,Finance,Asia-Pacific,APAC Growth 2023,JPY,16680.96,14860.6
2023-05-31,Expense,Travel Expense,Operating,0.0,69622.74,0.0,0.0,69622.74,-69622.74,-69622.74,0.0,0.0,0.0,0.0,0.0,0.0,69622.74,-69622.74,Operating,Sales,Europe,Market Expansion Europe,EUR,80304.44,69622.74
2023-05-31,Expense,Insurance Expense,Operating,0.0,19444.97,0.0,0.0,19444.97,-19444.97,-19444.97,0.0,0.0,0.0,0.0,0.0,0.0,19444.97,-19444.97,Operating,Finance,Asia-Pacific,APAC Growth 2023,JPY,18069.41,19444.97
2023-05-31,Expense,Travel Expense,Operating,0.0,61164.89,0.0,0.0,61164.89,-61164.89,-61164.89,0.0,0.0,0.0,0.0,0.0,0.0,61164.89,-61164.89,Operating,Sales,Asia-Pacific,Cloud Migration,JPY,75235.02,61164.89
2023-05-31,Expense,Travel Expense,Operating,0.0,123336.54,0.0,0.0,123336.54,-123336.54,-123336.54,0.0,0.0,0.0,0.0,0.0,0.0,123336.54,-123336.54,Operating,Sales,Africa,Working Capital Optimization,GBP,113858.26,123336.54
2023-05-31,Expense,Salaries & Wages,Operating,0.0,257690.13,0.0,0.0,257690.13,-257690.13,-257690.13,0.0,0.0,0.0,0.0,0.0,0.0,257690.13,-257690.13,Operating,HR,Middle East,Middle East Distributor Program,USD,296986.52,257690.13
2023-05-31,Expense,Travel Expense,Operating,0.0,12780.93,0.0,0.0,12780.93,-12780.93,-12780.93,0.0,0.0,0.0,0.0,0.0,0.0,12780.93,-12780.93,Operating,Sales,Europe,Working Capital Optimization,EUR,13667.49,12780.93
2023-05-31,Expense,Marketing & Advertising,Operating,0.0,44582.88,0.0,0.0,44582.88,-44582.88,-44582.88,0.0,0.0,0.0,0.0,0.0,0.0,44582.88,-44582.88,Operating,Marketing,Europe,Market Expansion Europe,EUR,39516.35,44582.88
2023-05-31,Expense,Travel Expense,Operating,0.0,14424.29,0.0,0.0,14424.29,-14424.29,-14424.29,0.0,0.0,0.0,0.0,0.0,0.0,14424.29,-14424.29,Operating,Sales,Europe,Working Capital Optimization,EUR,12257.0,14424.29
2023-05-31,Expense,Utilities Expense,Operating,0.0,130236.06,0.0,0.0,130236.06,-130236.06,-130236.06,0.0,0.0,0.0,0.0,0.0,0.0,130236.06,-130236.06,Operating,Operations,North America,Cybersecurity Hardening,USD,110628.6,130236.06
2023-05-31,Expense,IT Software Subscriptions,Operating,0.0,96222.94,0.0,0.0,96222.94,-96222.94,-96222.94,0.0,0.0,0.0,0.0,0.0,0.0,96222.94,-96222.94,Operating,IT,Europe,ERP Implementation,EUR,92132.77,96222.94
2023-05-31,Expense,Travel Expense,Operating,0.0,103132.47,0.0,0.0,103132.47,-103132.47,-103132.47,0.0,0.0,0.0,0.0,0.0,0.0,103132.47,-103132.47,Operating,Sales,North America,Product Launch Q3,USD,99667.91,103132.47
2023-05-31,Expense,R&D Expense,Operating,0.0,78046.92,0.0,0.0,78046.92,-78046.92,-78046.92,0.0,0.0,0.0,0.0,0.0,0.0,78046.92,-78046.92,Operating,IT,Asia-Pacific,AI Sales Copilot,JPY,97165.46,78046.92
2023-05-31,Expense,Travel Expense,Operating,0.0,26084.02,0.0,0.0,26084.02,-26084.02,-26084.02,0.0,0.0,0.0,0.0,0.0,0.0,26084.02,-26084.02,Operating,Sales,North America,Customer 360 Initiative,USD,23335.56,26084.02
2023-05-31,Expense,Rent Expense,Operating,0.0,92946.74,0.0,0.0,92946.74,-92946.74,-92946.74,0.0,0.0,0.0,0.0,0.0,0.0,92946.74,-92946.74,Operating,Operations,North America,Customer 360 Initiative,USD,85668.93,92946.74
2023-05-31,Expense,Rent Expense,Operating,0.0,166965.57,0.0,0.0,166965.57,-166965.57,-166965.57,0.0,0.0,0.0,0.0,0.0,0.0,166965.57,-166965.57,Operating,Operations,North America,Product Launch Q3,USD,154116.37,166965.57
2023-05-31,Expense,Marketing & Advertising,Operating,0.0,25607.11,0.0,0.0,25607.11,-25607.11,-25607.11,0.0,0.0,0.0,0.0,0.0,0.0,25607.11,-25607.11,Operating,Marketing,Europe,ERP Implementation,EUR,26401.51,25607.11
2023-05-31,Expense,Marketing & Advertising,Operating,0.0,34766.93,0.0,0.0,34766.93,-34766.93,-34766.93,0.0,0.0,0.0,0.0,0.0,0.0,34766.93,-34766.93,Operating,Marketing,North America,Product Launch Q3,USD,36411.79,34766.93
2023-05-31,Expense,R&D Expense,Operating,0.0,42323.48,0.0,0.0,42323.48,-42323.48,-42323.48,0.0,0.0,0.0,0.0,0.0,0.0,42323.48,-42323.48,Operating,IT,Europe,Debt Refinancing 2024,EUR,39900.51,42323.48
2023-05-31,Expense,Insurance Expense,Operating,0.0,31601.39,0.0,0.0,31601.39,-31601.39,-31601.39,0.0,0.0,0.0,0.0,0.0,0.0,31601.39,-31601.39,Operating,Finance,Europe,Working Capital Optimization,EUR,36543.27,31601.39
2023-05-31,Expense,IT Software Subscriptions,Operating,0.0,27568.26,0.0,0.0,27568.26,-27568.26,-27568.26,0.0,0.0,0.0,0.0,0.0,0.0,27568.26,-27568.26,Operating,IT,Middle East,Middle East Distributor Program,USD,23011.27,27568.26
2023-05-31,Expense,Rent Expense,Operating,0.0,16312.9,0.0,0.0,16312.9,-16312.9,-16312.9,0.0,0.0,0.0,0.0,0.0,0.0,16312.9,-16312.9,Operating,Operations,Asia-Pacific,AI Sales Copilot,JPY,14777.4,16312.9
2023-05-31,Expense,IT Software Subscriptions,Operating,0.0,77540.15,0.0,0.0,77540.15,-77540.15,-77540.15,0.0,0.0,0.0,0.0,0.0,0.0,77540.15,-77540.15,Operating,IT,Europe,Working Capital Optimization,EUR,66853.19,77540.15
2023-05-31,Expense,Rent Expense,Operating,0.0,15621.5,0.0,0.0,15621.5,-15621.5,-15621.5,0.0,0.0,0.0,0.0,0.0,0.0,15621.5,-15621.5,Operating,Operations,Africa,Working Capital Optimization,GBP,14365.9,15621.5
2023-05-31,Expense,Salaries & Wages,Operating,0.0,140758.05,0.0,0.0,140758.05,-140758.05,-140758.05,0.0,0.0,0.0,0.0,0.0,0.0,140758.05,-140758.05,Operating,HR,North America,Customer 360 Initiative,USD,160881.46,140758.05
2023-05-31,Expense,IT Software Subscriptions,Operating,0.0,14995.2,0.0,0.0,14995.2,-14995.2,-14995.2,0.0,0.0,0.0,0.0,0.0,0.0,14995.2,-14995.2,Operating,IT,North America,New Pricing Model 2.0,USD,17451.07,14995.2
2023-05-31,Expense,Depreciation Expense,Operating,0.0,373414.86,0.0,0.0,373414.86,-373414.86,-373414.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Middle East,Capital Base Depreciation,USD,366837.98,373414.86
2023-05-31,Expense,Depreciation Expense,Operating,0.0,90551.15,0.0,0.0,90551.15,-90551.15,-90551.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Europe,Capital Base Depreciation,EUR,91684.67,90551.15
2023-05-31,Expense,Interest Expense,Financing,0.0,299714.17,0.0,0.0,0.0,0.0,-299714.17,0.0,0.0,0.0,0.0,0.0,0.0,299714.17,-299714.17,Financing,Finance,Africa,Debt Servicing,GBP,295804.09,299714.17
2023-05-31,Expense,Income Tax Expense,Taxes,0.0,720472.91,0.0,0.0,0.0,0.0,-720472.91,0.0,0.0,0.0,0.0,0.0,0.0,720472.91,-720472.91,Operating,Finance,Asia-Pacific,Tax Provision,JPY,720234.6,720472.91
2023-05-31,Asset,Cash and Cash Equivalents,Operating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28663214.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Middle East,Company-Wide,USD,33594373.04,28663214.77
2023-05-31,Asset,Accounts Receivable,Operating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163683.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,North America,Company-Wide,USD,4632647.8,4163683.04
2023-05-31,Asset,Inventory,Operating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29630202.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Asia-Pacific,Company-Wide,JPY,30387999.67,29630202.41
2023-05-31,Asset,Prepaid Expenses,Operating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11917251.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Middle East,Company-Wide,USD,13469600.74,11917251.26
2023-05-31,Asset,"Property, Plant & Equipment",Investing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66635070.73,0.0,0.0,0.0,0.0,0.0,0.0,Investing,Finance,Europe,Company-Wide,EUR,82774404.87,66635070.73
2023-05-31,Asset,Intangible Assets,Investing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72877236.24,0.0,0.0,0.0,0.0,0.0,0.0,Investing,Finance,Asia-Pacific,Company-Wide,JPY,88344797.41,72877236.24
2023-05-31,Liability,Accounts Payable,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8541399.45,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Asia-Pacific,Company-Wide,JPY,10590696.71,8541399.45
2023-05-31,Liability,Accrued Expenses,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16290155.98,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Asia-Pacific,Company-Wide,JPY,16118086.42,16290155.98
2023-05-31,Liability,Short-Term Debt,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16212949.19,0.0,0.0,0.0,0.0,0.0,Financing,Finance,Asia-Pacific,Company-Wide,JPY,18729655.64,16212949.19
2023-05-31,Liability,Deferred Revenue,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6061585.13,0.0,0.0,0.0,0.0,0.0,Operating,Finance,North America,Company-Wide,USD,5460778.86,6061585.13
2023-05-31,Liability,Long-Term Debt,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37186757.01,0.0,0.0,0.0,0.0,Financing,Finance,North America,Company-Wide,USD,32655905.58,37186757.01
2023-05-31,Liability,Lease Liabilities,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15009418.08,0.0,0.0,0.0,0.0,Financing,Finance,Africa,Company-Wide,GBP,12947646.87,15009418.08
2023-05-31,Equity,Common Stock,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29774026.92,0.0,0.0,0.0,Financing,Finance,Europe,Company-Wide,EUR,33456881.9,29774026.92
2023-05-31,Equity,Retained Earnings,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67974413.64,0.0,0.0,0.0,Financing,Finance,Middle East,Company-Wide,USD,65259786.19,67723631.49
2023-05-31,Equity,Additional Paid-In Capital,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17086735.19,0.0,0.0,0.0,Financing,Finance,Asia-Pacific,Company-Wide,JPY,16299050.42,17086735.19
